year,category,source_row,Taş Kömürü,Linyit,Asfaltit,Kömür Toplamı,Kömürden Türetilmiş Yakıtlar,Ham Petrol,Petrol Koku,Fuel Oil,Motorin,Benzin,LPG,Rafineri Gazı,Havacılık Yakıtı,Gaz Yağı,Nafta,Ara Ürünler,Madeni ve Baz Yağlar,Beyaz İspirto,Bitümen,Diğer,Deniz Motorini,Denizcilik Yakıtı,Petrol Ürünleri Toplamı,Doğal Gaz,Biyoenerji ve Atıklar,Hidrolik,Rüzgar,Güneş,Jeotermal Elektrik,Jeotermal ve Diğer Isı,Elektrik,Toplam,Kömürden Türetilmiş Gazlar,Petrol,Doğalgaz,Hava Gazı
1992,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,2146,4531.122100000001,96.03750000000001,6773.159600000002,2949.4938,,467.39000000000004,,,,,,,,,,,,,,,,20661.149330000004,1657.4249999999997,7208.5599999999995,,,60,,388.0,4511.9039999999995,44677.081730000005,,,,
1992,İstatistiksel Fark (+/-),18,,-2.4778999999989537,,-2.4778999999989537,,,,,,,,,,,,,,,,,,,18.162420000004204,,,,,,,,,15.68452000000525,,,,
1992,SEKTÖRLER TOPLAMI,19,2146,4533.6,96.03750000000001,6775.637500000001,2949.2999999999997,,467.39,,,,,,,,,,,,,,,,20642.98691,1657.4249999999997,7208.5599999999995,,,60,,388.0,4511.904,44661.20341,,,,
1992,SANAYİ TÜKETİMİ,21,1120,2214.6,11.2125,3345.8125,2803.7,,467.39,,,,,,,,,,,,,,,,4042.8930900000005,1350.5249999999999,,,,17,,,2581.29,14608.61059,,,,
1992,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Şeker,23,1,366.0,,367,41.3,,,,,,,,,,,,,,,,,,115.2,6.6,,,,,,,34.4,564.5,,,,
1992,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Kimya-Petrokimya,26,,10.5,,10.5,,,,,,,,,,,,,,,,,,,668.90976,165,,,,,,,301.0,1145.40976,,,,
1992,Gübre,27,,84.89999999999999,,84.89999999999999,,,,,,,,,,,,,,,,,,,228.81517,528.8249999999999,,,,,,,35.346,877.88617,,,,
1992,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Çimento,30,897,332.4,,1229.4,,,,,,,,,,,,,,,,,,,150.54251,169.125,,,,,,,407.03799999999995,1956.10551,,,,
1992,Demir-Çelik,31,,,,,2584.6,,,,,,,,,,,,,,,,,,654.59565,53.625,,,,,,,514.452,3807.27265,,,,
1992,Demir Dışı Metaller,32,2,19.8,,21.8,25.9,,,,,,,,,,,,,,,,,,262.02,,,,,,,,226.266,535.986,,,,
1992,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Diğer Sanayi,34,220,1401.0,11.2125,1632.2125,151.9,,,,,,,,,,,,,,,,,,1962.81,427.34999999999997,,,,17,,,1062.788,5254.0605,,,,
1992,ULAŞTIRMA,36,11,,,11,,,,,,,,,,,,,,,,,,,8496.045885,,,,,,,,37.668,8544.713885,,,,
1992,Demiryolları,37,11,,,11,,,,,,,,,,,,,,,,,,,190.26,,,,,,,,37.668,238.928,,,,
1992,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,198,,,,,,,,,198.0,,,,
1992,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,373.756425,,,,,,,,,373.756425,,,,
1992,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,7734.02946,,,,,,,,,7734.02946,,,,
1992,DİĞER SEKTÖRLER,43,1015,2319.0,84.825,3418.825,145.6,,,,,,,,,,,,,,,,,,5272.25443,306.9,7208.5599999999995,,,43,,388.0,1892.946,18676.08543,,,,
1992,Konut ve Hizmetler,44,1015,2319.0,84.825,3418.825,145.6,,,,,,,,,,,,,,,,,,3352.32943,306.9,7208.5599999999995,,,43,,388.0,1819.072,16682.286429999996,,,,
1992,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,1919.925,,,,,,,,73.874,1993.799,,,,
1992,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,2831.793505,,,,,,,,,2831.793505,,,,
1992,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,1381.945825,,,,,,,,,,,,,
1993,Yerli Üretim (+),2,1502,9671.5145,41.925,11215.439499999999,,,,,,,,,,,,,,,,,,,4086.6220500000004,165,7148.01,2919.7859999999996,,88,67.08,400.0,,26089.937550000002,,,,
1993,İthalat (+),3,4046,,,4046,63,,736.89,,,,,,,,,,,,,,,,26817.00316,4087.0499999999997,,,,,,,18.317999999999998,35768.26116,,,,
1993,İhracat (-),4,,,,,,,,,,,,,,,,,,,,,,,2203.2742,,,,,,,,50.653999999999996,2253.9282,,,,
1993,İhrakiye (-),5,,,,,,,,,,,,,,,,,,,,,,,331.2852,,,,,,,,,331.2852,,,,
1993,Stok Değişimi (+/-),6,66,84.8917,7.8,158.69170000000003,28,,18.48,,,,,,,,,,,,,,,,47.174985,-54.449999999999996,,,,,,,,197.89668500000002,,,,
1993,ENERJİ ÜRÜNLERİ ARZI,8,5614,9756.4062,49.724999999999994,15420.1312,93,,755.37,,,,,,,,,,,,,,,,28416.240795000005,4197.599999999999,7148.01,2919.7859999999996,,88,67.08,400.0,-32.336,59472.881995,,,,
1993,İstatistiksel Fark (+/-),9,,1.9561999999987165,,1.9561999999987094,,,,,,,,,,,,,,,,,,,4.114945000004809,,,,,,,,,6.071145000003526,,,,
1993,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-3604.0725999999995,-5583.325000000001,,-9187.3976,2739.3,,,,,,,,,,,,,,,,,,-4683.58975,-2087.25,,-2919.7859999999996,,,-67.0,,4984.129999999999,-11221.593350000001,,,,
1993,Elektrik ve Isı Üretimi,12,-435.8726,-5547.1746,,-5983.0472,-360,,,,,,,,,,,,,,,,,,-1591.9343700000004,-2087.25,,-2919.7859999999996,,,-67.0,,6347.487999999999,-6661.529570000001,,,,
1993,İkincil Kömür Üreten/Tüketen Tesisler,13,-3115.9999999999995,-2.4332000000000003,,-3118.4331999999995,3410.3,,,,,,,,,,,,,,,,,,-1.5503999999999998,,,,,,,,,290.31640000000067,,,,
1993,Petrol Rafinerileri,14,,,,,,,,,,,,,,,,,,,,,,,-1463.160335,,,,,,,,-142.588,-1605.748335,,,,
1993,İç Tüketim ve Kayıp,15,-52.20000000000001,-33.717200000000005,,-85.91720000000001,-311,,,,,,,,,,,,,,,,,,-1626.9446449999996,,,,,,,,-1220.77,-3244.6318449999994,,,,
1993,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,2010,4173.081199999999,49.724999999999994,6232.806199999999,2830.3,,755.37,,,,,,,,,,,,,,,,23732.651045000006,2110.3499999999995,7148.01,,,88,,400.0,4951.793999999999,48249.281245000006,,,,
1993,İstatistiksel Fark (+/-),18,,1.9561999999987165,,1.9561999999987094,,,,,,,,,,,,,,,,,,,4.114945000004809,,,,,,,,,6.071145000003526,,,,
1993,SEKTÖRLER TOPLAMI,19,2010,4171.125,49.725,6230.85,2830.2999999999997,,755.37,,,,,,,,,,,,,,,,23728.5361,2110.35,7148.01,,,88,,400.0,4951.794,48243.210100000004,,,,
1993,SANAYİ TÜKETİMİ,21,1033,2043.8249999999998,6.3375,3083.1625,2698.7,,755.37,,,,,,,,,,,,,,,,4244.56757,1654.1249999999998,,,,20,,,2802.6539999999995,15258.57907,,,,
1993,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Şeker,23,1,351.05,,352.05,19.6,,,,,,,,,,,,,,,,,,97.81056,19.799999999999997,,,,,,,47.3,536.56056,,,,
1993,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Kimya-Petrokimya,26,,8.924999999999999,,8.924999999999999,63,,,,,,,,,,,,,,,,,,668.61822,210.375,,,,,,,412.43019999999996,1363.3484199999998,,,,
1993,Gübre,27,,40.1625,,40.1625,,,,,,,,,,,,,,,,,,,36.298365,658.3499999999999,,,,,,,38.012,772.8228649999999,,,,
1993,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Çimento,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Demir-Çelik,31,,,,,2464.9,,,,,,,,,,,,,,,,,,689.767715,3.3,,,,,,,579.1239999999999,3737.091715,,,,
1993,Demir Dışı Metaller,32,2,17.849999999999998,,19.849999999999998,27.3,,,,,,,,,,,,,,,,,,235.3755,,,,,,,,229.878,512.4034999999999,,,,
1993,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Diğer Sanayi,34,424,1306.0249999999999,6.3375,1736.3625,95.9,,8.47,,,,,,,,,,,,,,,,2316.8309900000004,637.7249999999999,,,,20,,,1074.5097999999998,5889.798290000001,,,,
1993,ULAŞTIRMA,36,11,,,11,,,,,,,,,,,,,,,,,,,10367.377105,,,,,,,,41.108,10419.485105,,,,
1993,Demiryolları,37,11,,,11,,,,,,,,,,,,,,,,,,,211.27763999999996,,,,,,,,41.108,263.38563999999997,,,,
1993,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,206.18292,,,,,,,,,206.18292,,,,
1993,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,498.58294499999994,,,,,,,,,498.58294499999994,,,,
1993,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,9451.3336,,,,,,,,,9451.3336,,,,
1993,DİĞER SEKTÖRLER,43,966,2127.2999999999997,43.3875,3136.6874999999995,131.6,,0.0,,,,,,,,,,,,,,,,5882.14199,456.22499999999997,7148.01,,,68,,400.0,2108.0319999999997,19330.69649,,,,
1993,Konut ve Hizmetler,44,966,2127.2999999999997,43.3875,3136.6874999999995,131.6,,,,,,,,,,,,,,,,,,3517.33259,456.22499999999997,7148.01,,,68,,400.0,2022.9779999999998,16880.83309,,,,
1993,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,2364.8094,,,,,,,,85.05399999999999,2449.8634,,,,
1993,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,3234.4494349999995,,,,,,,,,3234.4494349999995,,,,
1993,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,1491.2324749999998,,,,,,,,,1491.2324749999998,,,,
1994,Yerli Üretim (+),2,1514,10152.001,,11666.001,,,,,,,,,,,,,,,,,,,3871.0014,165,7108.620000000001,2630.3959999999997,,129,67.94,415.0,,26052.9584,,,,
1994,İthalat (+),3,3951,,,3951,54.6,,753.06,,,,,,,,,,,,,,,,25688.835065000003,4434.375,,,,,,,2.666,34884.536065,,,,
1994,İhracat (-),4,,,,,,,,,,,,,,,,,,,,,,,2230.848665,,,,,,,,49.019999999999996,2279.868665,,,,
1994,İhrakiye (-),5,,,,,,,,,,,,,,,,,,,,,,,400.678745,,,,,,,,,400.678745,,,,
1994,Stok Değişimi (+/-),6,-75,-71.117,,-146.11700000000002,30.1,,77.0,,,,,,,,,,,,,,,,158.17143,-137.775,,,,,,,,-18.620570000000043,,,,
1994,ENERJİ ÜRÜNLERİ ARZI,8,5390,10080.884,,15470.884,84.7,,830.06,,,,,,,,,,,,,,,,27086.480485,4461.6,7108.620000000001,2630.3959999999997,,129,67.94,415.0,-46.354,58238.326485000005,,,,
1994,İstatistiksel Fark (+/-),9,100,,,100.14880000000085,-0.6999999999998181,,,,,,,,,,,,,,,,,,-55.73523999999452,,,,,,,,,43.56476000000566,,,,
1994,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-3699.2526,-6692.535199999999,,-10391.787799999998,2668,,,,,,,,,,,,,,,,,,-4801.246584999998,-2435.4,,-2630.3959999999997,,,-68.0,,5183.219999999999,-12475.610384999994,,,,
1994,Elektrik ve Isı Üretimi,12,-463.3025999999998,-6661.8278,,-7125.1304,-366,,,,,,,,,,,,,,,,,,-1661.0705099999993,-2414.775,,-2630.3959999999997,,,-68.0,,6735.691999999999,-7529.679909999999,,,,
1994,İkincil Kömür Üreten/Tüketen Tesisler,13,-3186,-0.5034000000000001,,-3186.5034,3322,,,,,,,,,,,,,,,,,,,,,,,,,,,135.49659999999994,,,,
1994,Petrol Rafinerileri,14,,,,,,,,,,,,,,,,,,,,,,,-1551.875675,,,,,,,,-143.61999999999998,-1695.495675,,,,
1994,İç Tüketim ve Kayıp,15,-49.95000000000001,-30.204,,-80.15400000000001,-288,,,,,,,,,,,,,,,,,,-1588.3003999999985,-20.625,,,,,,,-1408.8519999999999,-3385.9313999999986,,,,
1994,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,1691,3388.3488000000007,,5079.348800000001,2752.7,,830.06,,,,,,,,,,,,,,,,22285.233900000003,2026.2000000000003,7108.620000000001,,,129,,415.0,5136.865999999999,45763.0287,,,,
1994,İstatistiksel Fark (+/-),18,100,0.14880000000084692,,100.14880000000085,-0.6999999999998181,,0.0,,,,,,,,,,,,,,,,-55.73523999999452,,,,,,,,,43.71356000000651,,,,
1994,SEKTÖRLER TOPLAMI,19,1591,3388.2,,4979.2,2753.3999999999996,,830.06,,,,,,,,,,,,,,,,22340.969139999997,2026.1999999999998,7108.620000000001,,,129,,415.0,5136.866,45719.31514,,,,
1994,SANAYİ TÜKETİMİ,21,1082,1507.2,,2589.2,2690.3999999999996,,830.06,,,,,,,,,,,,,,,,3858.838705,1357.125,,,,29,,,2792.2479999999996,14146.871705,,,,
1994,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Şeker,23,,246.0,,246,21,,,,,,,,,,,,,,,,,,81.6,14.85,,,,,,,25.799999999999997,389.25000000000006,,,,
1994,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Kimya-Petrokimya,26,,7.5,,7.5,59.5,,,,,,,,,,,,,,,,,,640.38624,132,,,,,,,355.868,1195.25424,,,,
1994,Gübre,27,,16.5,,16.5,,,,,,,,,,,,,,,,,,,76.93618499999998,528,,,,,,,32.68,654.116185,,,,
1994,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Çimento,30,891,418.8,,1309.8,30.1,,810.04,,,,,,,,,,,,,,,,48.916799999999995,75.89999999999999,,,,,,,366.962,2641.7187999999996,,,,
1994,Demir-Çelik,31,,,,,2474.1,,0.0,,,,,,,,,,,,,,,,626.008115,3.3,,,,,,,561.064,3664.472115,,,,
1994,Demir Dışı Metaller,32,,12.0,,12,46.2,,19.25,,,,,,,,,,,,,,,,296.957955,,,,,,,,180.6,555.007955,,,,
1994,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Diğer Sanayi,34,191,806.4,,997.4,59.5,,0.77,,,,,,,,,,,,,,,,2088.03341,603.0749999999999,,,,29,,,1269.274,5047.05241,,,,
1994,ULAŞTIRMA,36,5.33,,,5.33,,,,,,,,,,,,,,,,,,,9857.39429,2.4749999999999996,,,,,,,42.13999999999999,9907.33929,,,,
1994,Demiryolları,37,5.33,,,5.33,,,,,,,,,,,,,,,,,,,219.42263999999994,,,,,,,,42.13999999999999,266.89264,,,,
1994,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,194.15663999999998,,,,,,,,,194.15663999999998,,,,
1994,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,555.82989,,,,,,,,,555.82989,,,,
1994,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,8887.98512,2.4749999999999996,,,,,,,,8890.46012,,,,
1994,DİĞER SEKTÖRLER,43,504,1881.0,,2385,63,,,,,,,,,,,,,,,,,,5706.137720000001,666.5999999999999,7108.620000000001,,,100,,415.0,2302.478,18746.83572,,,,
1994,Konut ve Hizmetler,44,504,1881.0,,2385,63,,,,,,,,,,,,,,,,,,3329.26022,666.5999999999999,7108.620000000001,,,100,,415.0,2199.794,16267.274220000001,,,,
1994,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,2376.8775,,,,,,,,102.684,2479.5615000000003,,,,
1994,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,2918.598425,,,,,,,,,2918.598425,,,,
1994,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,1569.812825,,,,,,,,,,,,,
1995,Yerli Üretim (+),2,1200,10440.8082,32.6625,11673.4707,,,,,,,,,,,,,,,,,,,3691.5711,150.15,7068.15,3056.5173999999997,,437,143.0,73.96,,26293.819199999998,,,,
1995,İthalat (+),3,4347,1.9789999999999999,,4348.979,127.4,,714.56,,,,,,,,,,,,,,,,28344.69149,5658.674999999999,,,,,,,,39194.30549,,,,
1995,İhracat (-),4,0,,,,,,,,,,,,,,,,,,,,,,1887.5880199999997,,,,,,,,59.84739999999999,1947.4354199999998,,,,
1995,İhrakiye (-),5,0,,,,,,,,,,,,,,,,,,,,,,463.90048,,,,,,,,,463.90048,,,,
1995,Stok Değişimi (+/-),6,239,-71.8377,,167.16230000000002,-78.4,,19.786,,,,,,,,,,,,,,,,-131.35311000000004,-85.8,,,,,,,,-108.60481000000003,,,,
1995,ENERJİ ÜRÜNLERİ ARZI,8,5786,10370.949499999999,32.6625,16189.612,49,,734.346,,,,,,,,,,,,,,,,29553.420980000003,5723.024999999999,,3056.5173999999997,,437,143.0,73.96,-59.84739999999999,55900.03398,,,,
1995,İstatistiksel Fark (+/-),9,79,-0.5575000000008004,-0.7624999999999957,77.67999999999921,,,,,,,,,,,,,,,,,,,229.38575000000492,,,,,,,,,307.06575000000413,,,,
1995,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-3727.6899999999996,-6645.507,,-10373.197,2702.7,,,,,,,,,,,,,,,,,,-4381.07022,-2971.6499999999996,,-3056.5173999999997,,,,-74.0,5712.102799999999,-12441.63182,,,,
1995,Elektrik ve Isı Üretimi,12,-387.6899999999996,-6617.5854,,-7005.2754,-388,,,,,,,,,,,,,,,,,,-1802.7991649999997,-2971.6499999999996,,-3056.5173999999997,,,,-74.0,7417.276399999999,-7880.965564999999,,,,
1995,İkincil Kömür Üreten/Tüketen Tesisler,13,-3304,,,-3304,3378.7,,,,,,,,,,,,,,,,,,,,,,,,,,,74.69999999999982,,,,
1995,Petrol Rafinerileri,14,,,,,,,,,,,,,,,,,,,,,,,-1172.49916,,,,,,,,-143.61999999999998,-1316.11916,,,,
1995,İç Tüketim ve Kayıp,15,-36.00000000000001,-27.921599999999998,,-63.921600000000005,-288,,,,,,,,,,,,,,,,,,-1405.7718949999996,,,,,,,,-1561.5535999999997,-3319.2470949999993,,,,
1995,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,2058,3725.442499999999,32.6625,5816.105,2751.7,,734.346,,,,,,,,,,,,,,,,25172.35076,2751.374999999999,7068.15,,,437,143.0,,5652.255399999999,50526.28216,,,,
1995,İstatistiksel Fark (+/-),18,79,-0.5575000000008004,-0.7624999999999957,77.67999999999921,,,,,,,,,,,,,,,,,,,229.38575000000492,,,,,,,,,307.06575000000413,,,,
1995,SEKTÖRLER TOPLAMI,19,1979,3726.0,33.425,5738.425,2751.7000000000003,,734.58,,,,,,,,,,,,,,,,24942.965009999996,2751.375,7068.15,,,437,143.0,,5652.2554,50219.45041,,,,
1995,SANAYİ TÜKETİMİ,21,1176,1803.8999999999999,22.425,3002.325,2678.2000000000003,,734.58,,,,,,,,,,,,,,,,4476.127215,1931.3249999999998,,,,,38.0,,3124.9734,15985.530615,,,,
